orgid,locationid,name,address1,address2,city,state,zip,deleted,locationtype,licensenum,id,locationexp,locationissue,status,districtcode,loclatitude,loclongitude,mailaddress1,mailaddress2,mailcity,mailstate,mailzip,locubi,producer,processor,retail,transactionid,transactionid_original,fifteenday_end,delete_time
297,1,NEW VANSTERDAM,6515 E MILL PLAIN BLVD,,VANCOUVER,WA,986617455,0,10,413732,231,1512115199,1476946799,ACTIVE (ISSUED),1L,45.6271178,-122.6042759,6515 E MILL PLAIN BLVD,,VANCOUVER,WA,986617455,603352415,,,1,61598569,121625,1406016903,
299,1,STATION 420,4007 MAIN ST,,UNION GAP,WA,989032040,0,10,413596,232,1498892399,1464332399,ACTIVE (ISSUED),4E,46.5473761,-120.4754233,4007 MAIN ST,,UNION GAP,WA,989030000,603408357,,,1,61598569,121622,1406016903,
329,1,CASCADE KROPZ,19129 SMOKEY POINT BLVD STE B,,ARLINGTON,WA,982234258,0,10,413819,233,1517471999,1482047999,ACTIVE (ISSUED),3E,48.170498,-122.186124,1429 AVENUE D PMB 199,,SNOHOMISH,WA,982901742,603365603,,,1,66121239,121645,1406016903,
342,1,420 CARPENTER,422 CARPENTER RD STE 105,,LACEY,WA,985037906,0,10,415083,234,1483257599,1452153599,ACTIVE (ISSUED),1C,47.0484475,-122.7954787,PO BOX 1966,,OLYMPIA,WA,985071966,603358548,,,1,61598569,121631,1406016903,
292,1,CANNABIS CITY,2733 4TH AVE S,1ST FLOOR UNIT,SEATTLE,WA,981341912,0,10,413319,235,1477983599,1459321199,ACTIVE (ISSUED),2L,47.5787646,-122.3293977,2733 4TH AVE S,1ST FLOOR UNIT,SEATTLE,WA,981341912,603339269,,,1,61598569,121640,1406016903,
364,1,TOP SHELF CANNABIS,3863 HANNEGAN RD,,BELLINGHAM,WA,982269103,0,10,414256,236,1512115199,1476601199,ACTIVE (ISSUED),3A,48.783776,-122.443615,PO BOX 691,,BELLINGHAM,WA,982270691,603350575,,,1,61598569,121646,1406016903,
319,1,MAIN STREET MARIJUANA,2314 MAIN ST,,VANCOUVER,WA,986602642,0,10,414876,237,1514793599,1481875199,ACTIVE (ISSUED),1L,45.6386444,-122.6717306,2314 MAIN ST,,VANCOUVER,WA,986602642,603357161,,,1,65421176,121647,1406016903,
343,1,2020 SOLUTIONS,2018 IRON ST STE A,,BELLINGHAM,WA,982264212,0,10,415470,238,1491029999,1460185199,ACTIVE (ISSUED),3B,48.757049,-122.465949,5474 MARIOTTA RD,,EVERSON,WA,982479416,602997574,,,1,61598569,121632,1406016903,
307,1,SATORI,9301 N DIVISION ST STE B-C,,SPOKANE,WA,992181254,0,10,414664,239,1512115199,1481097599,ACTIVE (ISSUED),4Q,47.7418665,-117.4121796,PO BOX 30369,,SPOKANE,WA,992240000,603348638,,,1,63861088,121633,1406027700,
320,1,4US RETAIL,23251 HWY 20,,OKANOGAN,WA,988400000,0,10,413700,240,1504249199,1470466799,ACTIVE (ISSUED),4I,48.3545421,-119.6006115,11 RIVER OVERLOOK ST,,OMAK,WA,988410000,602137911,,,1,61598569,121634,1406016904,
331,1,THE HAPPY CROP SHOPPE,50 ROCK ISLAND RD,,EAST WENATCHEE,WA,988025352,0,10,413481,241,1509519599,1476946799,ACTIVE (ISSUED),4I,47.4040869,-120.288763,PO BOX 1175,,WENATCHEE,WA,988071175,603339564,,,1,63690216,121648,1406016904,
321,1,GREEN STAR CANNABIS,1403 N DIVISION ST STE A,,SPOKANE,WA,992021810,0,10,410798,242,1512115199,1478851199,ACTIVE (ISSUED),4T,47.670928,-117.4117892,1403 N DIVISION ST STE A,,SPOKANE,WA,992021810,603350930,,,1,61598569,121655,1406027700,
344,1,ALTITUDE,260 MERLOT DR,,PROSSER,WA,993500000,0,10,414225,243,1514793599,1480492799,ACTIVE (ISSUED),4D,46.2199668,-119.7848278,PO BOX 504,,ZILLAH,WA,989530504,603357090,,,1,62618185,121654,1406016904,
328,2,SPOKANE GREEN LEAF,9107 N COUNTRY HOMES BLVD STEB,,SPOKANE,WA,992182071,1,8,413347,244,1480579199,1447574399,CLOSED (PERMANENT),7Y,47.741118,-117.413775,PO BOX 48692,,SPOKANE,WA,992182068,603350712,0,0,1,61598569,121650,1406027700,1455336000
338,1,HIGHWAY 7,7046 PACIFIC AVE,,TACOMA,WA,984087219,0,8,414889,245,1483257599,1451635199,ACTIVE (ISSUED),1R,47.1928117,-122.4340367,3815 N PEARL ST APT S-17,,TACOMA,WA,984072635,603358154,,,1,61598569,121638,1406027700,
369,1,GREEN THEORY,10697 MAIN ST STE B,,BELLEVUE,WA,980040000,0,10,414417,246,1498892399,1464245999,ACTIVE (ISSUED),3L,47.609811,-122.1984943,PO BOX 848,,MEDINA,WA,980390848,603411239,,,1,61598569,121651,1406016904,
337,1,FREEDOM MARKET,820A WESTSIDE HWY,,KELSO,WA,986264355,0,10,414280,247,1498892399,1467529199,ACTIVE (ISSUED),1K,46.1437571,-122.9044304,820A WESTSIDE HWY,,KELSO,WA,986260000,603410347,,,1,61598569,121644,1406027700,
291,1,WHIDBEY ISLAND CANNABIS CO.,5826 S KRAMER RD,STE A,LANGLEY,WA,982600000,1,10,417511,248,1485935999,1456041599,CLOSED (PERMANENT),3D,47.999002,-122.456531,5826 S KRAMER RD #201 & 204,,LANGLEY,WA,982600000,603372702,,,1,61598569,121630,1406016904,1478074525
301,1,WESTSIDE420 RECREATIONAL,4503 OCEAN BEACH HWY STE 103,,LONGVIEW,WA,986325055,0,10,412466,249,1483257599,1479369599,ACTIVE (ISSUED),1K,46.1625781,-122.9986088,4503 OCEAN BEACH HWY STE 103,,LONGVIEW,WA,986325055,603074019,,,1,61598569,121642,1404040500,
341,1,AUSTIN LOTT,29 HORIZON FLATS RD STE 8,,WINTHROP,WA,988628400,0,10,413530,250,1504249199,1470812399,ACTIVE (ISSUED),4I,48.468632,-120.1841197,5 LLOYD LN,,WINTHROP,WA,988629726,603354900,,,1,61598569,121643,1406016904,
362,1,GREENSIDE,10600 MAIN ST,,BELLEVUE,WA,980045922,0,10,414296,251,1512115199,1478764799,ACTIVE (ISSUED),3L,47.6104163,-122.1983711,17617 6TH AVE NW,,SHORELINE,WA,981773503,603349148,,,1,61598569,121649,1406103303,
217,1,GENSYS ONE,35702 NW TOENJES RD STE 1,,WOODLAND,WA,986743721,0,6,412593,252,1512115199,1480492799,ACTIVE (ISSUED),7E,45.8787877,-122.7200022,5501 NE 49TH ST,,VANCOUVER,WA,986612717,603349487,1,1,,62618185,121641,1406189702,
325,1,GREENRUSH,"3928 171ST AVE NE, STE A",,SNOHOMISH,WA,982904468,0,4,412295,253,1512115199,1478678399,ACTIVE (ISSUED),7G,48.031571,-122.001647,7710 81ST DR NE,,MARYSVILLE,WA,982708012,603346914,1,1,,61598569,121637,1406189702,
334,1,SILICA PHOENIX,6123 199TH AVE SE,,TENINO,WA,985899519,0,3,412237,254,1501570799,1479628799,ACTIVE (ISSUED),7C,46.797021,-122.803309,9730 LATHROP INDUSTRIAL DR,BLDG E- 1,TUMWATER,WA,985120000,603315249,1,,,61598569,121652,1406189703,
229,1,TWELFTH MAN MARY LLC,5116 N GORDON RD STE A,,SPOKANE,WA,992240000,0,4,412616,255,1506841199,1475737199,ACTIVE (ISSUED),7M,47.7064639,-117.637542,10014 E MONTGOMERY DR STE 7,,SPOKANE VALLEY,WA,992064157,603336629,1,1,,61598569,121635,1406189703,
366,1,LADY EARTH BOTANICALS,144 MORGAN RD # A,,TOUTLE,WA,986499734,0,5,412552,256,1512115199,1478329199,ACTIVE (ISSUED),7E,47.0437841,-122.8583752,PO BOX 52,,TOUTLE,WA,986490052,603349180,1,1,,61598569,121653,1406200500,
318,1,THE HUNT COMPANY,5805 E SHARP AVE #1,,SPOKANE VALLEY,WA,992120000,0,4,412686,257,1483257599,1451635199,ACTIVE (ISSUED),7Q,47.6686538,-117.3260025,514 E SHENANDOAH,,SPOKANE,WA,992080000,603348898,1,1,,61598569,121636,1406276103,
374,1,DB3,2415 AIRPORT WAY S,,SEATTLE,WA,981342019,0,5,412252,258,1477983599,1450684799,ACTIVE (ISSUED),7B,47.581184,-122.322063,9041 RIDGEVIEW CIR W,,UNIVERSITY PLACE,WA,981240000,603344005,1,1,,61598569,121639,1406276103,
336,1,CASCADE CROPS,6671 W SHELTON MATLOCK RD,,SHELTON,WA,985848914,0,5,412077,259,1504249199,1472021999,ACTIVE (ISSUED),7R,47.2243578,-123.2165202,6671 W SHELTON MATLOCK RD,,SHELTON,WA,985848914,603323411,1,1,,61598569,121682,1406276103,
339,1,LOUIS W,26725 E MOFFAT RD   STE A,,NEWMAN LAKE,WA,990259456,0,6,415691,260,1512115199,1479628799,ACTIVE (ISSUED),7N,47.745579,-117.04705,26725 E MOFFAT RD,,NEWMAN LAKE,WA,990259456,603348607,1,1,,61598569,121680,1406276103,
340,1,PACIFIC CANNA CLONES,215 OCEAN BEACH RD STE A,,HOQUIAM,WA,985509528,0,5,412994,261,1483257599,1447228799,ACTIVE (ISSUED),7R,47.039098,-123.94784,215 OCEAN BEACH RD,,HOQUIAM,WA,985509528,603354417,1,1,,61598569,121667,1406276103,
191,1,URBAN FARMS OF WASHINGTON,1445 INDUSTRIAL WAY BLDG 19-A,,LONGVIEW,WA,986321033,1,6,412233,262,1464764399,1432277999,CLOSED (PERMANENT),7H,46.115195,-122.946599,2406 NE 139TH ST STE 117,,VANCOUVER,WA,986860000,603306798,1,1,,36011468,121674,1406286900,1457496000
309,1,PINNACLE NW,16948 LONGMIRE RD SE    STE A,,YELM,WA,985977974,1,2,413093,263,1480579199,1450857599,CLOSED (PERMANENT),7C,46.841126,-122.497253,3320 178TH LN SW,,TENINO,WA,985890000,603349472,1,0,0,61598569,121681,1406459700,1457064000
295,1,LAND OF LIZARDS,485 STATE ROUTE 409,,CATHLAMET,WA,986120000,0,4,412096,264,1509519599,1481615999,ACTIVE (ISSUED),7E,46.1753522,-123.3771865,227 BELLEVUE WAY #203,,BELLEVUE,WA,980040000,603341338,1,1,,64880435,121664,1406459700,
361,1,MILL CREEK NATURAL FOODS,4315 MAIN ST STE A,,UNION GAP,WA,989032115,0,10,414250,265,1491029999,1459580399,ACTIVE (ISSUED),4E,46.543697,-120.4757516,PO BOX 1560,,SUNNYSIDE,WA,989443560,602488299,,,1,61598569,121660,1406448903,
195,1,AGRIJUANA,1810 SE COMMERCE AVE,,BATTLE GROUND,WA,986040000,0,6,415998,266,1514793599,1480492799,ACTIVE (ISSUED),7E,45.7676342,-122.5213099,4600 NW CAMAS MEADOWS DR  #200,,CAMAS,WA,986077762,603357954,1,1,,62618185,121671,1406448904,
332,1,BBB FARMS,161 KIRKPATRICK RD,,ELK,WA,990099533,0,5,412601,267,1512115199,1480492799,ACTIVE (ISSUED),7N,48.0607323,-117.3424045,PO BOX 1922,,DEER PARK,WA,990061744,603346785,1,1,,62618185,121668,1406708103,
348,1,VICTORY CANNABIS WA,166 BENSON CREEK DRIVE STE B,,TWISP,WA,988569605,0,6,412422,268,1512115199,1480838399,ACTIVE (ISSUED),7H,48.302292,-120.028955,16541 REDMOND WAY #174C,,REDMOND,WA,980524492,603349190,1,1,,63690216,121658,1407312903,
305,1,CASCADE GROWERS,166 BENSON CREEK DR STE E,,TWISP,WA,988569605,0,6,412180,269,1512115199,1480751999,ACTIVE (ISSUED),7H,48.302292,-120.028955,7424 E GREENLAKE DR,,SEATTLE,WA,981150000,603350122,1,1,,63222187,121670,1407312903,
312,1,ORIGIN CANNABIS COMPANY,2930 RICHARDS RD #100,,BELLEVUE,WA,980054410,0,6,415695,270,1512115199,1479369599,ACTIVE (ISSUED),7J,47.5844663,-122.165686,2930 RICHARDS RD #100,,REDMOND,WA,980525544,603346213,1,1,,61598569,121657,1406708103,
370,1,RJL,8846 HWY 14 STE A,,WISHRAM,WA,986730000,0,4,417385,271,1514793599,1481097599,ACTIVE (ISSUED),7E,45.6443481,-120.931995,PO BOX 14,,WISHRAM,WA,986730014,601680455,1,1,,63861088,121666,1406708103,
293,1,THE FOUR TWENTY COLLECTION,99 GREENACRES RD LOT A,,RIVERSIDE,WA,988499625,0,5,413134,272,1493621999,1461826799,ACTIVE (ISSUED),7H,48.4711143,-119.5269445,99 GREENACRES RD LOT A,,RIVERSIDE,WA,988499625,603293916,1,1,,61598569,121663,1406876399,
375,1,OBERFELDER HOLDINGS,120 ROLLING ROCK ROAD,,CHELAN,WA,988169668,0,5,412286,273,1501570799,1468047599,ACTIVE (ISSUED),7P,47.0437841,-122.8583752,189 RED FERN RD,,WENATCHEE,WA,988019121,603350349,1,1,,61598569,121662,1406876399,
286,1,METHOW VALLEY NURSERY,28 HORIZON FLATS RD #A,,WINTHROP,WA,988628400,0,2,413659,274,1483257599,1451030399,ACTIVE (ISSUED),7H,48.4686306,-120.1840275,PO BOX 343,,WINTHROP,WA,988620343,600511723,1,,,61598569,121677,1406876399,
401,1,TOM'S HEMP&CANNABIS,166 BENSON CREEK DR,STE 420,TWISP,WA,988569605,0,6,412648,275,1512115199,1481097599,ACTIVE (ISSUED),7H,48.302292,-120.028955,166 BENSON CREEK DR,STE 420,TWISP,WA,988569605,603348947,1,1,,63861088,121679,1407312903,
308,1,D & L ENTERPRISES,24625 S. RUPP ROAD #4,,CHENEY,WA,990040000,0,6,416400,276,1512115199,1477724399,ACTIVE (ISSUED),7Q,47.4195284,-117.4735015,PO BOX 404,,POMEROY,WA,993470404,603353604,1,1,,61598569,121676,1406891700,
346,1,MEAN THE GREEN,26424 S RUPP RD E1,,CHENEY,WA,990040000,0,6,416751,277,1514793599,1478069999,ACTIVE (ISSUED),7Q,47.4327482,-117.4665847,4806 S MYRTLE STREET,,SPOKANE,WA,992230000,603359023,1,1,,61598569,121665,1406880904,
272,1,BANG'S CANNABIS COMPANY,12917 S SHORT RD STE A,STE A,CHENEY,WA,990049545,0,5,412402,278,1498892399,1481356799,ACTIVE (ISSUED),7Q,47.5357361,-117.4645811,12917 S SHORT RD STE A,STE A,CHENEY,WA,990049545,603519758,1,1,,64413916,121656,1406891700,
282,1,FANTASY FARMS LLC,1220 W BALLARD RD,STE A & B,SPOKANE,WA,992088202,0,5,413858,279,1512115199,1480665599,ACTIVE (ISSUED),7M,47.8185829,-117.42888,1220 W BALLARD RD,,SPOKANE,WA,992080000,603353887,1,1,,63009077,121661,1406967304,
296,1,GREENFINGERS 509,834 BADGER GULCH,SUITE B,GOLDENDALE,WA,986202912,0,3,417156,280,1483257599,1475218799,ACTIVE (ISSUED),7L,45.8525464,-120.6427536,PO BOX 1114,,GOLDENDALE,WA,986200000,603356137,1,,,61598569,121673,1406978100,
207,1,ZION BOTANICALS,175 ZION LANE,,CASHMERE,WA,988150000,0,5,412609,281,1512115199,1480838399,ACTIVE (ISSUED),7P,47.532002,-120.5111253,6093 PINE FLATS LOOP RD,,CASHMERE,WA,988159426,603350288,1,1,,63389863,121678,1406967305,
353,1,CLARITY FARMS,17595 177TH AVE SE,,MONROE,WA,982720000,0,6,412901,282,1509519599,1478242799,ACTIVE (ISSUED),7G,47.8390473,-121.9926366,6820 20TH ST E,,FIFE,WA,984240000,603345333,1,1,,61598569,121669,1406978100,
333,1,MONTGOMERY AVE GROWERS,26425 S RUPP RD  UNIT 5,,CHENEY,WA,990040000,0,6,415924,283,1514793599,1481961599,ACTIVE (ISSUED),7Q,47.4207318,-117.4720979,7407 EAST MONTGOMERY,,SPOKANE VALLEY,WA,992121401,603357908,1,1,,65638689,121675,1407053704,
359,1,SEA CHANGE CANNABIS,282332 HIGHWAY 101 STE 2,,PORT TOWNSEND,WA,983688700,0,10,353260,284,1512115199,1478329199,ACTIVE (ISSUED),1W,47.990214,-122.890753,PO BOX 580,,QUILCENE,WA,983760000,603352959,,,1,62812420,121683,1407053704,
395,1,HERBSCAPES,26815 N HARDESTY RD STE A,,CHATTAROY,WA,990038620,0,2,412670,285,1512115199,1479455999,ACTIVE (ISSUED),7N,47.900849,-117.327405,26815 N HARDESTY RD,,CHATTAROY,WA,990038620,601264180,1,,,61598569,121684,1407053704,
410,1,HIGH FIVE FARMS,2 S MISSIMER RD STE A,,PROSSER,WA,993508268,0,6,416746,286,1483257599,1449215999,ACTIVE (ISSUED),7O,46.216425,-119.813258,1037 NE 65TH ST #192,,SEATTLE,WA,981156655,603358661,1,1,,61598569,121699,1407053705,
368,1,GOLDEN LEAF,56603 N SR 225 NW,,BENTON CITY,WA,993209656,0,6,416548,287,1514793599,1481788799,ACTIVE (ISSUED),7O,46.294908,-119.493071,56603 N SR 225 NW,STE A,BENTON CITY,WA,993209656,602662978,1,1,,65233287,121685,1407064500,
381,1,LIFE GARDENS 1,16845 UPPER BADGER POCKET RD,,ELLENSBURG,WA,989260000,0,6,412792,288,1506841199,1478329199,ACTIVE (ISSUED),7P,46.8808318,-120.3290492,16845 UPPER BADGER POCKET RD,,ELLENSBURG,WA,989260000,603335633,1,1,,61598569,121686,1407064500,
403,1,EMERALD CITY ORGANICS,1128 SW SPOKANE ST,,SEATTLE,WA,981341128,0,4,416315,289,1501570799,1470207599,ACTIVE (ISSUED),7J,47.572041,-122.351447,23515 NE NOVELTY HILL RD,STE B221 144,REDMOND,WA,980531996,603316622,1,1,,61598569,121687,1407053706,
349,1,HERBAL NATION,19302 BOTHELL EVERETT HWY,,BOTHELL,WA,980127113,0,10,413683,290,1491029999,1460703599,ACTIVE (ISSUED),3H,47.822736,-122.207888,19302 BOTHELL EVERETT HWY,,BOTHELL,WA,980127113,603489660,,,1,61598569,121688,1407064500,
358,1,BRIGHTSIDE FARMS,3 BLUE MOON RD #A,,RIVERSIDE,WA,988499688,0,1,412285,291,1493621999,1469516399,ACTIVE (ISSUED),7H,48.590464,-119.281579,19328 233RD AVE NE,,WOODINVILLE,WA,980770000,603529503,1,,,61598569,121689,1407312903,
378,1,GREEN DESERT OASIS,305 S LOWER COUNTY LINE RD,,PROSSER,WA,993500000,0,6,413941,292,1483257599,1452153599,ACTIVE (ISSUED),7O,46.2119277,-119.8665178,221 LOWER COUNTY LINE RD,,PROSSER,WA,993507728,603355337,1,1,,61598569,121690,1407312903,
399,1,ALIS GROUP,624 S LANDER ST STE 47,,SEATTLE,WA,981342041,0,7,415700,293,1504249199,1469602799,ACTIVE (ISSUED),7J,47.5800897,-122.3251598,815 1ST AVE #95,,SEATTLE,WA,981041404,603324810,,1,,61598569,121691,1407323700,
400,1,MJ PRODUCTIONS,5805 E SHARP AVE STE A3 & A4,,SPOKANE VALLEY,WA,992120948,0,4,412109,294,1509519599,1477637999,ACTIVE (ISSUED),7Q,47.6686538,-117.3260025,1340 S FERRALL ST,,SPOKANE,WA,992025436,603340823,1,1,,65638689,121692,1407312903,
373,1,POT ZONE,1703 SE SEDGWICK RD,STE 113,PORT ORCHARD,WA,983669599,0,8,415229,295,1514793599,1479887999,ACTIVE (ISSUED),1U,47.5057388,-122.6306704,PO BOX 1435,,TACOMA,WA,984010000,603353868,,,1,61598569,121693,1407410100,
284,1,MISS FITS LAUGHING STALK,20 HUMPHREY LN #A,,REPUBLIC,WA,991669556,1,4,412729,296,1448956799,1414133999,CLOSED (PERMANENT),7M,47.0437841,-122.8583752,20 HUMPHREY LN,,REPUBLIC,WA,991669556,603353014,1,1,0,61598569,121694,1407399303,1450843200
408,1,WW AGRICULTURE,26620 E HOXIE RD STE A,STE A,ROCKFORD,WA,990307003,0,6,412242,297,1504249199,1472626799,ACTIVE (ISSUED),7Q,47.432396,-117.048383,PO BOX 30606,,SPOKANE,WA,992233010,603325117,1,1,,61598569,121695,1407485704,
377,1,THORJON RUSSELL-J1,26425 RUPP RD J1,,CHENEY,WA,990040000,0,3,414271,298,1514793599,1480751999,ACTIVE (ISSUED),7Q,47.4327485,-117.4665479,2915 PATTON ST APT 3,,BELLINGHAM,WA,982251568,601544408,1,,,63222187,121696,1407485704,
227,1,LEGAL BEVERAGES,909 CALIFORNIA WAY,,LONGVIEW,WA,986321658,0,4,412373,299,1506841199,1476601199,ACTIVE (ISSUED),7E,46.121575,-122.936895,2311 GRANT ST,,VANCOUVER,WA,986600000,603340411,1,1,,61598569,121697,1407485704,
265,1,NATURAL MYSTIC FARMS,5810 NANEUM RD STE 1,,ELLENSBURG,WA,989266952,0,6,412155,300,1512115199,1478851199,ACTIVE (ISSUED),7P,47.05125,-120.46434,5810 NANEUM RD,,ELLENSBURG,WA,989266952,603349351,1,1,,61598569,121698,1407572103,
311,1,GREEN CHIEFS,12315 MOUNTAIN LOOP HWY STE A,,GRANITE FALLS,WA,982520000,0,5,412672,301,1483257599,1448438399,ACTIVE (ISSUED),7G,48.107484,-121.94841,101 MAIN ST STE B,,EDMONDS,WA,980203131,603356926,1,1,,61598569,121707,1407572103,
440,1,CHRONIC SITUATION,3605 E ROWAN AVE,,SPOKANE,WA,992176665,1,6,413957,302,1470034799,1436338799,CLOSED (PERMANENT),7N,47.707887,-117.356809,3605 E ROWAN AVE,,SPOKANE,WA,992176665,600591315,1,1,,61598569,121700,1407582900,1462338000
330,1,ELEVEN WINDOW VENTURES,5805 E SHARP AVE STE C5,,SPOKANE VALLEY,WA,992120955,0,4,412304,303,1512115199,1479974399,ACTIVE (ISSUED),7Q,47.6686538,-117.3260025,5805 E SHARP AVE STE C5,,SPOKANE VALLEY,WA,992120955,603349194,1,1,,61598569,121701,1407572103,
213,2,G-7 GROW,18514 RD 8 NW,,QUINCY,WA,988489609,0,7,417526,304,1512115199,1477724399,ACTIVE (ISSUED),7L,47.212281,-119.88848,P.O BOX 773,,EPHRATA,WA,988230773,603353387,,1,,61598569,121704,1400411702,
413,1,NAKED EMPEROR,4224C DEER CREEK RD,,VALLEY,WA,991810000,0,6,416231,305,1483257599,1472194799,ACTIVE (ISSUED),7M,48.1268468,-117.8673064,PO BOX 65,,VALLEY,WA,991810065,603354839,1,1,,61598569,121702,1407658503,
324,1,CASCADE HERB COMPANY,1240 E MAPLE ST STE 103,,BELLINGHAM,WA,982250000,0,10,415094,306,1514793599,1480838399,ACTIVE (ISSUED),3B,48.739651,-122.470361,1240 E MAPLE ST STE 103,,BELLINGHAM,WA,982250000,603358738,,,1,63690216,121718,1407658503,
335,1,420 HOLIDAY,2028 10TH AVE,,LONGVIEW,WA,986324007,0,10,415526,307,1514793599,1479283199,ACTIVE (ISSUED),1K,46.145636,-122.929125,2028 10TH AVE,,LONGVIEW,WA,986324007,603359238,,,1,63222187,121703,1407917703,
384,2,CANNABIS CENTRAL,1516 WEST UNIVERSITY WAY,,ELLENSBURG,WA,989260000,1,8,415662,308,1491029999,1456905599,CLOSED (PERMANENT),7Y,47.0074444,-120.5708248,PO BOX 1104,,ELLENSBURG,WA,989260000,603383934,0,0,1,61598569,121705,1407928500,1460178000
363,1,GREEN COLLAR CANNABIS,10422 PACIFIC AVE S STE B,,TACOMA,WA,984446052,0,10,412923,309,1512115199,1478678399,ACTIVE (ISSUED),1R,47.1623514,-122.4342004,10422 PACIFIC AVE S STE B,,TACOMA,WA,984446052,603348039,,,1,61598569,121706,1407928500,
382,1,OREGRADE,"6412 E OREGON_RD, SUITE B",,ELK,WA,990099739,1,5,413015,310,1475305199,1458457199,ACTIVE (ISSUED),7N,48.0320031,-117.3213351,PO BOX 324,,ELK,WA,990090000,601985130,1,1,,52632024,121708,1446203700,1475655404
273,1,WELWATER,11700 NE 154TH ST,SUITE B,BRUSH PRAIRIE,WA,986069572,0,5,412060,311,1480579199,1455955199,ACTIVE (ISSUED),7E,45.7340159,-122.552545,11700 NE 154TH ST,,BRUSH PRAIRIE,WA,986069572,603176573,1,1,,61598569,121709,1408004103,
327,1,QUINCY GREEN,4290 STATE ROUTE 283 N STE A,,QUINCY,WA,988489749,0,6,412358,312,1512115199,1480665599,ACTIVE (ISSUED),7L,47.0437841,-122.8583752,1601 5TH AVE STE 2200,,SEATTLE,WA,981011625,603349590,1,1,,63009077,121716,1408004104,
240,1,TH AGROW,23410 HIDDEN VALLEY RD STE A,,GRANITE FALLS,WA,982523600,0,1,412698,313,1512115199,1478851199,ACTIVE (ISSUED),7G,48.014623,-121.916321,23410 HIDDEN VALLEY RD STE A,,GRANITE FALLS,WA,982523600,603352947,1,,,61598569,121710,1408004104,
322,1,CLEAR CHOICE CANNABIS,8001 S HOSMER ST,,TACOMA,WA,984081017,0,10,413358,314,1485935999,1459925999,ACTIVE (ISSUED),1P,47.1845121,-122.4626155,8001 S HOSMER ST,,TACOMA,WA,984081017,603267081,,,1,61598569,121711,1408014900,
380,1,RAINIER ORGANICS,15709 ORDWAY DR S.E.,,YELM,WA,985970000,0,6,412854,315,1512115199,1478764799,ACTIVE (ISSUED),7C,46.963937,-122.606499,32104 BENBOW DR E,,GRAHAM,WA,983389019,603346888,1,1,,61598569,121712,1408004104,
302,1,GREEN STOP CANNABIS,7466 MT BAKER HWY,,MAPLE FALLS,WA,982660000,0,10,413801,316,1517471999,1481270399,ACTIVE (ISSUED),3A,48.924508,-122.079103,7466 MT BAKER HWY,,MAPLE FALLS,WA,982660000,603475611,,,1,64209379,121713,1408014900,
355,1,509 DA KINE,19 GUN CLUB RD STE A,,BREWSTER,WA,988129631,0,5,412599,317,1512115199,1478764799,ACTIVE (ISSUED),7H,48.066323,-119.713129,PO BOX 2002,,BREWSTER,WA,988122002,603347335,1,1,,61598569,121714,1408014900,
411,1,FAMILY PLOT,26425 S RUPP RD F1,,CHENEY,WA,990040000,0,2,416068,318,1512115199,1480838399,ACTIVE (ISSUED),7Q,47.4327485,-117.4665479,PO BOX 10421,,SPOKANE,WA,992010421,603350729,1,,,63389863,121715,1408004104,
422,1,OKANOGAN HIGH COUNTRY PRODUCTS,474 CAPE LABELLE RD STE A,,TONASKET,WA,988559531,0,6,412540,319,1493621999,1461913199,ACTIVE (ISSUED),7H,48.622665,-119.025701,733 LAKEWOOD RD,,ARLINGTON,WA,982235479,603294577,1,1,,61598569,121719,1408090504,
309,2,PINNACLE NW,3320 178TH LN SW STE B,,TENINO,WA,985898750,1,7,417623,320,1480579199,1449129599,CLOSED (PERMANENT),7C,47.0437841,-122.8583752,846 95TH LN SE,,TENINO,WA,985019211,603349472,0,1,0,61598569,121717,1406459700,1457064000
438,1,OCEAN GROWN ENTERPRISES,6481 PORTAL WAY STE A,,FERNDALE,WA,982489330,1,5,413864,321,1451635199,1421222399,CLOSED (PERMANENT),7I,48.876644,-122.584994,PO BOX 1739,,FERNDALE,WA,982480000,603354808,1,1,0,61598569,121720,1408274100,1433048400
357,2,418BAL ACCESS RETAIL,661 NESS' CORNER RD,,PORT HADLOCK,WA,983390000,1,8,414418,322,1470034799,1446623999,CLOSED (PERMANENT),7V,48.0328412,-122.7668973,23740 SEATTER RD NE,,KINGSTON,WA,983460000,603318596,,,1,61598569,121721,1408263303,1461906000
424,1,BOTANY UNLIMITED DESIGN & SUPPLY,2505 N COMMERCIAL AVE UNIT C/D,,PASCO,WA,993019505,1,5,412061,323,1456819199,1425196799,CLOSED (PERMANENT),7O,46.255313,-119.078279,2505 N COMMERCIAL AVE STE D,,PASCO,WA,993018511,603180818,1,1,0,61598569,121722,1408274100,1458104400
407,1,SASQUATCH GREENHOUSES,3171 UNICK RD SUITE B,STE B,FERNDALE,WA,982489021,0,6,412208,324,1498892399,1477378799,ACTIVE (ISSUED),7I,48.832918,-122.654506,3171 UNICK ROAD,,FERNDALE,WA,982481723,602929885,1,1,,61598569,121723,1408263303,
263,1,ZOOBEES DOOBEES,26327 E MISSION AVE,,LIBERTY LAKE,WA,990198519,0,5,412497,325,1512115199,1478937599,ACTIVE (ISSUED),7Q,47.673066,-117.050871,1920 N CHASE RD,,LIBERTY LAKE,WA,990198595,603350743,1,1,,61598569,121724,1408274100,
